friendly_name,original_field_name,page,field_type,caption,state_options,max_length,access
p2_topmostsubform_0_page2_0_f2_65_0,topmostSubform[0].Page2[0].f2_65[0],2,Text,,,,readOnly
p2_topmostsubform_0_page2_0_f2_66_0,topmostSubform[0].Page2[0].f2_66[0],2,Text,,,,
p2_topmostsubform_0_page2_0_f2_67_0,topmostSubform[0].Page2[0].f2_67[0],2,Text,,,,readOnly
p2_topmostsubform_0_page2_0_f2_68_0,topmostSubform[0].Page2[0].f2_68[0],2,Text,,,,
p2_topmostsubform_0_page2_0_f2_69_0,topmostSubform[0].Page2[0].f2_69[0],2,Text,,,,
p2_topmostsubform_0_page2_0_f2_70_0,topmostSubform[0].Page2[0].f2_70[0],2,Text,,,,
p2_topmostsubform_0_page2_0_table_line38_0_row1_0_f2_71_0,topmostSubform[0].Page2[0].Table_Line38[0].Row1[0].f2_71[0],2,Text,,,,
p2_topmostsubform_0_page2_0_table_line38_0_row1_0_f2_72_0,topmostSubform[0].Page2[0].Table_Line38[0].Row1[0].f2_72[0],2,Text,,,10,
p2_topmostsubform_0_page2_0_table_line38_0_row1_0_f2_73_0,topmostSubform[0].Page2[0].Table_Line38[0].Row1[0].f2_73[0],2,Text,,,,
p2_topmostsubform_0_page2_0_table_line38_0_row1_0_f2_74_0,topmostSubform[0].Page2[0].Table_Line38[0].Row1[0].f2_74[0],2,Text,,,,
p2_topmostsubform_0_page2_0_table_line38_0_row1_0_f2_75_0,topmostSubform[0].Page2[0].Table_Line38[0].Row1[0].f2_75[0],2,Text,,,,
p2_topmostsubform_0_page2_0_f2_76_0,topmostSubform[0].Page2[0].f2_76[0],2,Text,,,,
p2_topmostsubform_0_page2_0_f2_77_0,topmostSubform[0].Page2[0].f2_77[0],2,Text,,,,
p2_topmostsubform_0_page2_0_f2_78_0,topmostSubform[0].Page2[0].f2_78[0],2,Text,,,,
p2_topmostsubform_0_page2_0_line42_readorder_0_f2_79_0,topmostSubform[0].Page2[0].Line42_ReadOrder[0].f2_79[0],2,Text,,,,
p2_topmostsubform_0_page2_0_f2_80_0,topmostSubform[0].Page2[0].f2_80[0],2,Text,,,,
